StationAdd,StationA_1,BikesCapac,HubName,HubDist,StationUID,StationID,AuthorityI,StationNam,StationN_1,originlat,originlon,Tlat,Tlon,url,http
辛亥路二段(臺大外語學院外),"Sec. 2, Xinghai Rd. (the outside ofLanguage Center of National Taiwan University)",72,BR08,618.7598742,TPE0036,36,TPE,臺大資訊大樓,NTU Information Bldg.,25.02101,121.54153,25.02615,121.543636,"https://api.mapbox.com/directions/v5/mapbox/walking/121.54153,25.02101;121.543636, 25.02615?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.54153,25.02101;121.543636, 25.02615?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
信義路/麗水街口(鄰近永康街),Ren’ai Rd. & Lishuei St.,46,O06,13.54122792,TPE0037,37,TPE,捷運東門站(4號出口),MRT Dongmen Sta. (Exit 4),25.0337,121.528988,25.033646,121.528879,"https://api.mapbox.com/directions/v5/mapbox/walking/121.528988,25.0337;121.528879, 25.033646?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.528988,25.0337;121.528879, 25.033646?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
和平東路/師大路口(北側)(鄰近臺灣師範大學),The N. side of Heping E. Rd. & Shihda Rd.,32,G08,629.2363832,TPE0038,38,TPE,臺灣師範大學(圖書館),NTNU Library,25.026603,121.52944,25.02117,121.527849,"https://api.mapbox.com/directions/v5/mapbox/walking/121.52944,25.026603;121.527849, 25.02117?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.52944,25.026603;121.527849, 25.02117?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
三重路/經貿二路88巷(東北側),"The N.E. side of Sanchong Rd. & Ln. 88, Jingmao 2nd Rd.",26,BR23,284.4737733,TPE0039,39,TPE,南港世貿公園,Nangang Park,25.058,121.61422,25.05999,121.615817,"https://api.mapbox.com/directions/v5/mapbox/walking/121.61422,25.058;121.615817, 25.05999?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.61422,25.058;121.615817, 25.05999?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
玉成街247號前,"The front of No. 247, Yucheng St.",34,BL20,435.8861467,TPE0040,40,TPE,玉成公園,Yucheng Park,25.04287,121.5864,25.045232,121.583277,"https://api.mapbox.com/directions/v5/mapbox/walking/121.5864,25.04287;121.583277, 25.045232?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.5864,25.04287;121.583277, 25.045232?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
研究院路二段12巷/研究院路二段12巷58弄(西南側),"The S.W side of Ln. 12, Sec. 2, Academia Rd. & Aly. 58, Ln. 12, Sec. 2, Academia Rd.",30,BL22,866.2071085,TPE0041,41,TPE,中研公園,Academia Park,25.047425,121.613706,25.052025,121.60743,"https://api.mapbox.com/directions/v5/mapbox/walking/121.613706,25.047425;121.60743, 25.052025?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.613706,25.047425;121.60743, 25.052025?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
中坡北路/忠孝東路五段(西北側),The S.W side of Jhongsiao E. Rd. & Jhongpo N. Rd.,38,BL20,38.79352489,TPE0042,42,TPE,捷運後山埤站(1號出口),MRT Houshanpi Sta.(Exit 1),25.04431,121.58174,25.04442,121.58141,"https://api.mapbox.com/directions/v5/mapbox/walking/121.58174,25.04431;121.58141, 25.04442?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.58174,25.04431;121.58141, 25.04442?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
研究院路三段68巷/凌雲街(東北側),The N.E. side of St. Lingyun & Academia Rd.,30,BL22,1971.685252,TPE0043,43,TPE,凌雲市場,Linyun Market,25.035639,121.614154,25.052025,121.60743,"https://api.mapbox.com/directions/v5/mapbox/walking/121.614154,25.035639;121.60743, 25.052025?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.614154,25.035639;121.60743, 25.052025?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
捷運南港軟體園區站2號出口外,The outside of the MRT station exit 2 of Taipei Nangang Exhibition Center,36,BR23,20.10696265,TPE0044,44,TPE,捷運南港軟體園區站(2號出口),MRT Nangang Software Park Sta.(Exit 2),25.05973,121.616187,25.059883,121.616091,"https://api.mapbox.com/directions/v5/mapbox/walking/121.616187,25.05973;121.616091, 25.059883?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.616187,25.05973;121.616091, 25.059883?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
羅斯福路四段/舟山路(東北側)(鄰近公館夜市),The N.W. side of Roosevelt Rd.& Sinhai Rd.,30,G07,20.90110522,TPE0045,45,TPE,捷運公館站(2號出口),MRT Gongguan Sta.(Exit 2),25.01476,121.534538,25.014718,121.534721,"https://api.mapbox.com/directions/v5/mapbox/walking/121.534538,25.01476;121.534721, 25.014718?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.534538,25.01476;121.534721, 25.014718?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
惠民街/興東街(南側停車場),The opposite of parking lots of exit Singdong St. (Nan-Gang Elementary School),58,BR24,621.805386,TPE0046,46,TPE,南港國小,Nangang Elementary School,25.056504,121.611389,25.055847,121.616936,"https://api.mapbox.com/directions/v5/mapbox/walking/121.611389,25.056504;121.616936, 25.055847?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.611389,25.056504;121.616936, 25.055847?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
忠孝東路三段 / 新生南路一段口 東北側(鄰近國立台北科技大學),"The intersection of Sec. 3, Zhongxiao E. Rd. & Ln. 10, Sec. 3, Zhongxiao E. Rd.",34,BL14,61.89453784,TPE0047,47,TPE,捷運忠孝新生站(4號出口),MRT Zhongxiao Xinsheng Sta.(Exit 4),25.042275,121.533939,25.041783,121.53368,"https://api.mapbox.com/directions/v5/mapbox/walking/121.533939,25.042275;121.53368, 25.041783?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.533939,25.042275;121.53368, 25.041783?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
忠孝東路七段與忠孝東路七段415巷交叉口(鄰近南港高鐵站),"The intersection of Sec. 7, Zhongxiao E. Rd. & Ln. 415, Sec. 7, Zhongxiao E. Rd",38,BL22,99.19366199,TPE0048,48,TPE,南港車站(忠孝東路),Nangang Rail Sta.(Zhongxiao E.Rd.),25.05247,121.608202,25.052025,121.60743,"https://api.mapbox.com/directions/v5/mapbox/walking/121.608202,25.05247;121.60743, 25.052025?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.608202,25.05247;121.60743, 25.052025?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
忠孝東路/敦化南路(西南側廣場）(鄰近東區地下街),"Sec. 1, Dunhua S. Rd. & Ln. 236, Sec. 1, Dunhua S. Rd.",52,BL16,103.6209275,TPE0049,49,TPE,龍門廣場,Longmen Square,25.040901,121.548252,25.041029,121.549174,"https://api.mapbox.com/directions/v5/mapbox/walking/121.548252,25.040901;121.549174, 25.041029?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.548252,25.040901;121.549174, 25.041029?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
民權東路四段/新中街交叉口,"The intersection of Sec. 4, Mincyuan E. Rd. & Xinzhong St.",52,BR13,890.355988,TPE0050,50,TPE,民權運動公園,MinQuan Park,25.062002,121.560186,25.062923,121.552241,"https://api.mapbox.com/directions/v5/mapbox/walking/121.560186,25.062002;121.552241, 25.062923?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.560186,25.062002;121.552241, 25.062923?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
建國北路/農安街口(中油旁邊空地)(鄰近榮星公園(原榮星花園)),(Behind empty area of CPC coporation) Jianguo N. Rd. & Nong’an St.,44,O09,668.753284,TPE0051,51,TPE,建國農安街口,Jianguo & Nongan Intersection,25.065031,121.536775,25.060365,121.532991,"https://api.mapbox.com/directions/v5/mapbox/walking/121.536775,25.065031;121.532991, 25.060365?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.536775,25.065031;121.532991, 25.060365?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
建國北路/長春路口(北側),The N. side of Jianguo N. Rd. & Changchun Rd.,30,O08,450.4930348,TPE0052,52,TPE,建國長春路口,Jianguo & Changchun Intersection,25.054761,121.536925,25.051882,121.534081,"https://api.mapbox.com/directions/v5/mapbox/walking/121.536925,25.054761;121.534081, 25.051882?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.536925,25.054761;121.534081, 25.051882?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
建國南路一段/市民大道交叉口(北側) (鄰近國立台北科技大學),"The intersection of Sec.1, Jianguo S. Rd. & Civic Blvd.",26,BL14,458.024515,TPE0053,53,TPE,八德市場,Bade Market,25.044781,121.536609,25.042458,121.533213,"https://api.mapbox.com/directions/v5/mapbox/walking/121.536609,25.044781;121.533213, 25.042458?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.536609,25.044781;121.533213, 25.042458?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
建國南路二段/建國南路二段151巷(東北側),"The N.E. side of Sec. 2, Jianguo S. Rd. & Ln. 151, Sec. 2, Jianguo S. Rd.",30,R06,559.2305774,TPE0054,54,TPE,臺北市立圖書館(總館),Taipei Public Library,25.028798,121.538073,25.033369,121.535989,"https://api.mapbox.com/directions/v5/mapbox/walking/121.538073,25.028798;121.535989, 25.033369?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.538073,25.028798;121.535989, 25.033369?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
敦化北路3號(鄰近臺北小巨蛋/台北田徑場),"No.3, Dunhua N. Rd.",46,G17,272.1438272,TPE0055,55,TPE,臺北田徑場,Taipei Stadium,25.049505,121.549408,25.051571,121.550715,"https://api.mapbox.com/directions/v5/mapbox/walking/121.549408,25.049505;121.550715, 25.051571?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.549408,25.049505;121.550715, 25.051571?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
林森南路/仁愛路一段路口(東北側)(鄰近臺北市青少年發展處/中正親子館),"The N.E. side of Linsen S. Rd & Sec. 1, Ren’ai Rd.(42)",42,BL13,611.1464174,TPE0056,56,TPE,仁愛林森路口,Renai & Linsen Intersection,25.038954,121.522334,25.044111,121.524217,"https://api.mapbox.com/directions/v5/mapbox/walking/121.522334,25.038954;121.524217, 25.044111?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.522334,25.038954;121.524217, 25.044111?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
新生南路二段/和平東路二段(東北側),"The N.E. side of Sec. 2, Xinsheng S. Rd. & Sec. 2, Heping E. Rd",46,R06,798.6867427,TPE0057,57,TPE,新生和平路口,Xinsheng & Heping Intersection,25.026217,121.53519,25.03339,121.535292,"https://api.mapbox.com/directions/v5/mapbox/walking/121.53519,25.026217;121.535292, 25.03339?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.53519,25.026217;121.535292, 25.03339?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
天津街/忠孝東路一段(東北側)(鄰近台北國際藝術村/蝴蝶宮昆蟲博物館/台北希望廣場),"The N.E. side of Tianjin St. & Sec. 1, Zhongxiao E. Rd.",48,BL13,92.02432934,TPE0058,58,TPE,捷運善導寺站(1號出口),MRT Shandao Temple Sta(Exit 1),25.045267,121.5222,25.045097,121.523009,"https://api.mapbox.com/directions/v5/mapbox/walking/121.5222,25.045267;121.523009, 25.045097?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.5222,25.045267;121.523009, 25.045097?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
林森北路/南京東路一段(鄰近林森公園/康樂公園),"Linsen N. Rd. & Sec. 1, Nanjing E. Rd.",32,R11,519.5085996,TPE0059,59,TPE,林森公園,Linsen Park,25.052227,121.525805,25.052611,121.521154,"https://api.mapbox.com/directions/v5/mapbox/walking/121.525805,25.052227;121.521154, 25.052611?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.525805,25.052227;121.521154, 25.052611?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
松江路/農安街口(鄰近行天宮),Songjiang Rd. & Nong’an St.,30,O09,443.385965,TPE0060,60,TPE,中山行政中心,Zhongshan Dist. Admin. Office,25.064317,121.533487,25.060365,121.532991,"https://api.mapbox.com/directions/v5/mapbox/walking/121.533487,25.064317;121.532991, 25.060365?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.533487,25.064317;121.532991, 25.060365?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
基隆路四段/基隆路四段73巷交叉口(鄰近國立台灣科技大學),"The intersection of Sec. 4, Keelung Rd. & Ln. 73, Sec. 4, Keelung Rd",86,G07,585.2264571,TPE0061,61,TPE,台灣科技大學,N.T.U.S.T,25.0131,121.539723,25.014718,121.534721,"https://api.mapbox.com/directions/v5/mapbox/walking/121.539723,25.0131;121.534721, 25.014718?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.539723,25.0131;121.534721, 25.014718?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
和平西路一段/南昌路,"Sec. 1, Heping W. Rd.& Nanchang Rd.",34,G09,183.8941721,TPE0062,62,TPE,南昌公園,Nanchang Park,25.026827,121.520258,25.027056,121.521894,"https://api.mapbox.com/directions/v5/mapbox/walking/121.520258,25.026827;121.521894, 25.027056?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.520258,25.026827;121.521894, 25.027056?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
大安路一段/仁愛路四段,"Da’an Rd. & Sec. 4, Sinyi Rd.",36,BR10,443.5586539,TPE0063,63,TPE,仁愛醫院,Taipei City Hospital Renai Branch,25.037569,121.545632,25.041467,121.544806,"https://api.mapbox.com/directions/v5/mapbox/walking/121.545632,25.037569;121.544806, 25.041467?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.545632,25.037569;121.544806, 25.041467?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
中山南路/貴陽街口(西南側)(鄰近台北賓館),The S.W. side of Zhongshan S. Rd. & Guiyang St.,50,R08,217.5618343,TPE0064,64,TPE,國家圖書館,National Central Library,25.037773,121.517029,25.03588,121.516543,"https://api.mapbox.com/directions/v5/mapbox/walking/121.517029,25.037773;121.516543, 25.03588?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.517029,25.037773;121.516543, 25.03588?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
青年路/青年路106巷(東側)(鄰近青年公園),"The E. side of Qingnian Rd. & Ln. 106, Qingnian Rd.",38,BL10,1416.128998,TPE0065,65,TPE,青年公園3號出口,Youth Park(Exit 3),25.022725,121.502708,25.035109,121.499798,"https://api.mapbox.com/directions/v5/mapbox/walking/121.502708,25.022725;121.499798, 25.035109?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.502708,25.022725;121.499798, 25.035109?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
師大公館校區校門口(汀州路側),The side of Tingzhou Rd. (National Taiwan Normal University- Gongguan Campus),42,G06,561.6656872,TPE0066,66,TPE,師範大學公館校區,NTNU Gongguan Campus,25.007528,121.537188,25.002676,121.538572,"https://api.mapbox.com/directions/v5/mapbox/walking/121.537188,25.007528;121.538572, 25.002676?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.537188,25.007528;121.538572, 25.002676?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
公園路/襄陽路(西南側)(鄰近二二八和平紀念公園/國立臺灣博物館/台北賓館),The S.W. side of Gongyuan Rd. & Siangyang Rd.,48,R09,17.96697961,TPE0067,67,TPE,捷運臺大醫院(4號出口),MRT Nat’l Taiwan U. Hospital Sta.(Exit 4),25.042973,121.516428,25.042876,121.516299,"https://api.mapbox.com/directions/v5/mapbox/walking/121.516428,25.042973;121.516299, 25.042876?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.516428,25.042973;121.516299, 25.042876?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
國興路/青年路(西南側)(鄰近萬華親子館),The S.W. side of Guoxing Rd. & Qingnian Rd.,36,G11,1159.641814,TPE0068,68,TPE,國興青年路口,Guoxing & Qingnian Intersection,25.025865,121.506536,25.035736,121.509865,"https://api.mapbox.com/directions/v5/mapbox/walking/121.506536,25.025865;121.509865, 25.035736?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.506536,25.025865;121.509865, 25.035736?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
